Config, run1, run2, run3, run4, run5, M, N, R, operation
native_transpose, 0.164955, 0.164842, 0.164475, 0.164221, 0.16438, 4000, 4000, 4000, 5
native_sub_mul, 0.000238244, 0.000220436, 0.000214818, 0.000251363, 0.000213705, 100, 100, 100, 6
native_sub_mul, 0.00617174, 0.00603621, 0.00603615, 0.00602578, 0.00597887, 500, 500, 500, 6
native_sub_mul, 0.0195378, 0.019804, 0.0197289, 0.0200325, 0.01939, 1000, 1000, 1000, 6
native_sub_mul, 0.0751367, 0.0752568, 0.0741906, 0.0742371, 0.0732441, 2000, 2000, 2000, 6
native_sub_mul, 0.298011, 0.296543, 0.297727, 0.29738, 0.295589, 4000, 4000, 4000, 6
fO3_add, 5.0598e-05, 3.875e-05, 3.5324e-05, 3.4733e-05, 3.4923e-05, 100, 100, 100, 1
fO3_add, 0.00126107, 0.00112681, 0.00109847, 0.0011111, 0.00110278, 500, 500, 500, 1
fO3_add, 0.00437569, 0.0045442, 0.00470357, 0.0044058, 0.00447174, 1000, 1000, 1000, 1
fO3_add, 0.0170117, 0.0170389, 0.0170612, 0.0173352, 0.0168833, 2000, 2000, 2000, 1
fO3_add, 0.0646248, 0.064607, 0.0645956, 0.0630275, 0.0640641, 4000, 4000, 4000, 1
fO3_sub, 5.8449e-05, 4.6172e-05, 3.8709e-05, 3.6175e-05, 3.4232e-05, 100, 100, 100, 2
fO3_sub, 0.00131033, 0.0011388, 0.00118492, 0.00117137, 0.00116529, 500, 500, 500, 2
fO3_sub, 0.0041322, 0.00462398, 0.00478011, 0.00443493, 0.00445242, 1000, 1000, 1000, 2
fO3_sub, 0.0166397, 0.016637, 0.0168219, 0.0165098, 0.0167469, 2000, 2000, 2000, 2
fO3_sub, 0.059104, 0.0585964, 0.0527446, 0.0552281, 0.0546557, 4000, 4000, 4000, 2
fO3_matmul, 0.00106348, 0.0009239, 0.000953796, 0.000918192, 0.000966605, 100, 100, 100, 3
fO3_matmul, 0.0415694, 0.0417431, 0.0410319, 0.0416131, 0.042441, 500, 500, 500, 3
fO3_matmul, 0.330572, 0.330633, 0.33068, 0.344293, 0.345589, 1000, 1000, 1000, 3
fO3_matmul, 2.77868, 2.87969, 2.77253, 2.7644, 2.8709, 2000, 2000, 2000, 3
fO3_matmul, 24.1817, 24.0404, 24.0576, 24.2818, 24.0213, 4000, 4000, 4000, 3
fO3_scalar, 5.1589e-05, 5.3072e-05, 6.2015e-05, 4.6101e-05, 4.592e-05, 100, 100, 100, 4
fO3_scalar, 0.00160351, 0.00115298, 0.000843429, 0.000793922, 0.000784018, 500, 500, 500, 4
fO3_scalar, 0.00316144, 0.00377452, 0.00378257, 0.00385022, 0.00388736, 1000, 1000, 1000, 4
fO3_scalar, 0.0145728, 0.0145948, 0.0149402, 0.0148328, 0.014575, 2000, 2000, 2000, 4
fO3_scalar, 0.0532851, 0.0535644, 0.053765, 0.0536795, 0.0531665, 4000, 4000, 4000, 4
fO3_transpose, 5.0138e-05, 3.8168e-05, 3.4904e-05, 3.4233e-05, 3.3982e-05, 100, 100, 100, 5
fO3_transpose, 0.00168077, 0.000973997, 0.000917711, 0.000876307, 0.000889699, 500, 500, 500, 5
fO3_transpose, 0.00488765, 0.00641203, 0.00642991, 0.00648329, 0.0063432, 1000, 1000, 1000, 5
fO3_transpose, 0.0235156, 0.0225958, 0.0234869, 0.0243092, 0.0240601, 2000, 2000, 2000, 5
fO3_transpose, 0.0964133, 0.0957892, 0.0964154, 0.0952616, 0.0956103, 4000, 4000, 4000, 5
fO3_sub_mul, 0.000102678, 7.5474e-05, 7.2221e-05, 7.0928e-05, 6.9174e-05, 100, 100, 100, 6
fO3_sub_mul, 0.00320304, 0.00270945, 0.00343366, 0.00346228, 0.00348703, 500, 500, 500, 6
fO3_sub_mul, 0.010548, 0.011222, 0.0107532, 0.0111146, 0.0106213, 1000, 1000, 1000, 6
fO3_sub_mul, 0.0364583, 0.0370224, 0.0363004, 0.0360585, 0.0371003, 2000, 2000, 2000, 6
fO3_sub_mul, 0.141483, 0.141809, 0.141878, 0.141954, 0.143553, 4000, 4000, 4000, 6
fO3native_add, 5.247e-05, 4.4077e-05, 3.7247e-05, 3.7497e-05, 3.6847e-05, 100, 100, 100, 1
fO3native_add, 0.00137316, 0.00101758, 0.00102084, 0.00111278, 0.00119945, 500, 500, 500, 1
fO3native_add, 0.00435927, 0.00457974, 0.00452895, 0.00468194, 0.00452103, 1000, 1000, 1000, 1
fO3native_add, 0.017143, 0.0172324, 0.0169555, 0.0171177, 0.0171179, 2000, 2000, 2000, 1
fO3native_add, 0.064261, 0.0648547, 0.0644154, 0.0646469, 0.0645072, 4000, 4000, 4000, 1
fO3native_sub, 4.8774e-05, 4.0042e-05, 3.5455e-05, 3.7988e-05, 3.5975e-05, 100, 100, 100, 2
fO3native_sub, 0.00120339, 0.000976471, 0.000970222, 0.000946535, 0.000989331, 500, 500, 500, 2
fO3native_sub, 0.00445276, 0.00445514, 0.00453958, 0.00448182, 0.00449039, 1000, 1000, 1000, 2
fO3native_sub, 0.0171404, 0.0171189, 0.0169434, 0.0171724, 0.017163, 2000, 2000, 2000, 2
fO3native_sub, 0.0640783, 0.0642323, 0.0634108, 0.0642503, 0.0644309, 4000, 4000, 4000, 2
fO3native_matmul, 0.00107628, 0.000980266, 0.000938473, 0.00087736, 0.000902739, 100, 100, 100, 3
fO3native_matmul, 0.0254828, 0.0249555, 0.0247052, 0.0249419, 0.0248807, 500, 500, 500, 3
fO3native_matmul, 0.195234, 0.195671, 0.196255, 0.195282, 0.196659, 1000, 1000, 1000, 3
fO3native_matmul, 1.62516, 1.585, 1.60806, 1.58824, 1.59469, 2000, 2000, 2000, 3
fO3native_matmul, 15.0209, 15.2626, 15.1203, 15.116, 15.1574, 4000, 4000, 4000, 3
fO3native_scalar, 5.943e-05, 4.9174e-05, 4.7282e-05, 4.9716e-05, 4.7783e-05, 100, 100, 100, 4
fO3native_scalar, 0.0016287, 0.00113227, 0.000800103, 0.000760211, 0.000760651, 500, 500, 500, 4
fO3native_scalar, 0.00306026, 0.00271456, 0.0025821, 0.0027758, 0.00286359, 1000, 1000, 1000, 4
fO3native_scalar, 0.0142334, 0.0143255, 0.0142239, 0.014196, 0.0142089, 2000, 2000, 2000, 4
fO3native_scalar, 0.05456, 0.0551943, 0.0544237, 0.0544573, 0.0542644, 4000, 4000, 4000, 4
fO3native_transpose, 4.3247e-05, 3.5674e-05, 3.4873e-05, 3.4573e-05, 3.5584e-05, 100, 100, 100, 5
fO3native_transpose, 0.00158886, 0.000947167, 0.00087108, 0.000881976, 0.000887535, 500, 500, 500, 5
fO3native_transpose, 0.00441099, 0.00333441, 0.00377967, 0.00389308, 0.00401703, 1000, 1000, 1000, 5
fO3native_transpose, 0.0229705, 0.0226355, 0.0220916, 0.021624, 0.0225839, 2000, 2000, 2000, 5
fO3native_transpose, 0.0942094, 0.0952254, 0.0942283, 0.0952224, 0.0959214, 4000, 4000, 4000, 5
fO3native_sub_mul, 0.000107584, 7.5245e-05, 6.9306e-05, 7.0657e-05, 7.0628e-05, 100, 100, 100, 6
fO3native_sub_mul, 0.00302587, 0.00187652, 0.00198011, 0.00224952, 0.0025965, 500, 500, 500, 6
fO3native_sub_mul, 0.00964795, 0.00846705, 0.00965627, 0.00949784, 0.0096642, 1000, 1000, 1000, 6
fO3native_sub_mul, 0.0346236, 0.0343189, 0.034469, 0.0347464, 0.0342545, 2000, 2000, 2000, 6
fO3native_sub_mul, 0.13993, 0.140591, 0.139933, 0.138392, 0.139008, 4000, 4000, 4000, 6
