Config, run1, run2, run3, run4, run5, M, N, R, operation , threads
fO3native_transpose, 8.4892e-05, 0.000114444, 0.000132283, 9.3452e-05, 0.000139283, 100, 100, 100, 5 , 4
fO3native_transpose, 0.000748226, 0.000733809, 0.000745637, 0.00075493, 0.000784182, 500, 500, 500, 5 , 4
fO3native_transpose, 0.00305716, 0.00355931, 0.00359496, 0.00370352, 0.00356443, 1000, 1000, 1000, 5 , 4
fO3native_transpose, 0.0142106, 0.0147323, 0.0144537, 0.0140572, 0.0139283, 2000, 2000, 2000, 5 , 4
fO3native_transpose, 0.0639515, 0.0636607, 0.0635228, 0.0643536, 0.0986534, 4000, 4000, 4000, 5 , 4
fO3native_sub_mul, 0.000164702, 0.000110847, 6.0881e-05, 7.5648e-05, 9.5173e-05, 10, 10, 10, 6 , 4
fO3native_sub_mul, 0.000103138, 5.9597e-05, 9.7e-05, 0.000116531, 0.000127255, 25, 25, 25, 6 , 4
fO3native_sub_mul, 7.4211e-05, 0.000110464, 0.000113835, 0.000107568, 8.4955e-05, 50, 50, 50, 6 , 4
fO3native_sub_mul, 0.000159256, 0.000162912, 0.000202108, 0.000151158, 0.000151354, 100, 100, 100, 6 , 4
fO3native_sub_mul, 0.0018814, 0.00172861, 0.0016002, 0.00160559, 0.00159324, 500, 500, 500, 6 , 4
fO3native_sub_mul, 0.00611315, 0.00799958, 0.00775867, 0.00728443, 0.00686472, 1000, 1000, 1000, 6 , 4
fO3native_sub_mul, 0.0368177, 0.0311952, 0.0304053, 0.0358908, 0.0312582, 2000, 2000, 2000, 6 , 4
fO3native_sub_mul, 0.121621, 0.130858, 0.122122, 0.130966, 0.12941, 4000, 4000, 4000, 6 , 4
fO3native_add, 0.000147869, 0.000108049, 0.000133159, 0.000117019, 0.000121284, 10, 10, 10, 1 , 8
fO3native_add, 0.000137452, 0.00609674, 0.000143595, 0.000109074, 0.000141964, 25, 25, 25, 1 , 8
fO3native_add, 0.000138831, 0.00292208, 0.000143778, 0.000118326, 0.000150909, 50, 50, 50, 1 , 8
fO3native_add, 0.000160171, 0.000155738, 0.00317396, 0.00720726, 0.002237, 100, 100, 100, 1 , 8
fO3native_add, 0.00513465, 0.0150286, 0.0134158, 0.0140998, 0.0141021, 500, 500, 500, 1 , 8
fO3native_add, 0.00474931, 0.00420738, 0.00446518, 0.00447022, 0.00347997, 1000, 1000, 1000, 1 , 8
fO3native_add, 0.0131479, 0.0136629, 0.013485, 0.0193419, 0.0131464, 2000, 2000, 2000, 1 , 8
fO3native_add, 0.0536062, 0.0599321, 0.0507551, 0.0503864, 0.0548853, 4000, 4000, 4000, 1 , 8
fO3native_sub, 0.00011094, 0.000147344, 0.000123842, 0.000123849, 0.00275573, 10, 10, 10, 2 , 8
fO3native_sub, 0.000155544, 0.000150622, 0.000102232, 0.000752232, 0.000131274, 25, 25, 25, 2 , 8
fO3native_sub, 0.000158644, 0.00011182, 0.000138234, 0.000130707, 0.00221824, 50, 50, 50, 2 , 8
fO3native_sub, 0.000150445, 0.000135934, 0.000160017, 0.00205085, 0.000150192, 100, 100, 100, 2 , 8
fO3native_sub, 0.00334982, 0.000753886, 0.000949914, 0.00081225, 0.000832979, 500, 500, 500, 2 , 8
fO3native_sub, 0.00239682, 0.00331798, 0.0081924, 0.00409, 0.00366265, 1000, 1000, 1000, 2 , 8
fO3native_sub, 0.0180116, 0.0137466, 0.0150499, 0.0132035, 0.0136425, 2000, 2000, 2000, 2 , 8
fO3native_sub, 0.0556634, 0.0500152, 0.0531775, 0.0547446, 0.0585572, 4000, 4000, 4000, 2 , 8
fO3native_matmul, 0.00217203, 0.00246831, 0.00255887, 0.00246355, 0.0023868, 10, 10, 10, 3 , 8
fO3native_matmul, 0.014614, 0.00231071, 0.00329629, 0.00251869, 0.0031732, 25, 25, 25, 3 , 8
fO3native_matmul, 0.00205695, 0.00248793, 0.00230865, 0.00252856, 0.00265804, 50, 50, 50, 3 , 8
fO3native_matmul, 0.00230467, 0.0134679, 0.00209801, 0.00213222, 0.00231739, 100, 100, 100, 3 , 8
fO3native_matmul, 0.0122945, 0.0139873, 0.0144766, 0.0116419, 0.0127817, 500, 500, 500, 3 , 8
fO3native_matmul, 0.0624255, 0.0659084, 0.0591943, 0.0639256, 0.0612949, 1000, 1000, 1000, 3 , 8
fO3native_matmul, 0.430574, 0.432568, 0.429889, 0.424487, 0.439411, 2000, 2000, 2000, 3 , 8
fO3native_matmul, 3.40094, 3.45275, 3.61972, 3.70754, 3.99081, 4000, 4000, 4000, 3 , 8
fO3native_scalar, 0.000134148, 0.000110258, 0.00014195, 0.00011979, 0.00014103, 10, 10, 10, 4 , 8
fO3native_scalar, 0.00012468, 0.00238904, 0.000163044, 0.000124787, 9.9545e-05, 25, 25, 25, 4 , 8
fO3native_scalar, 0.000146081, 0.000123596, 0.000117541, 0.00013487, 0.000127619, 50, 50, 50, 4 , 8
fO3native_scalar, 0.000126568, 0.000131532, 0.000267259, 0.000147603, 0.000156371, 100, 100, 100, 4 , 8
fO3native_scalar, 0.000890457, 0.00078088, 0.00174502, 0.000769831, 0.000886222, 500, 500, 500, 4 , 8
fO3native_scalar, 0.0017252, 0.00174141, 0.00478823, 0.00545884, 0.00357032, 1000, 1000, 1000, 4 , 8
fO3native_scalar, 0.0147161, 0.0131662, 0.0133805, 0.0146244, 0.0132268, 2000, 2000, 2000, 4 , 8
fO3native_scalar, 0.0519877, 0.0549155, 0.0494779, 0.0508985, 0.0492051, 4000, 4000, 4000, 4 , 8
fO3native_transpose, 0.00733142, 0.00750667, 0.000139625, 0.000137671, 0.000109021, 10, 10, 10, 5 , 8
fO3native_transpose, 0.000120096, 0.000129367, 0.000142067, 0.00010459, 0.000126027, 25, 25, 25, 5 , 8
fO3native_transpose, 0.000149942, 0.000160701, 0.000108338, 0.000170033, 0.000127342, 50, 50, 50, 5 , 8
fO3native_transpose, 0.000142552, 0.000136554, 0.000173935, 0.00325582, 0.000152913, 100, 100, 100, 5 , 8
fO3native_transpose, 0.000814679, 0.00374166, 0.00340792, 0.00446518, 0.00951733, 500, 500, 500, 5 , 8
fO3native_transpose, 0.00494254, 0.0019113, 0.00194803, 0.00351039, 0.0024271, 1000, 1000, 1000, 5 , 8
fO3native_transpose, 0.0160735, 0.0160223, 0.0155683, 0.0158684, 0.0160875, 2000, 2000, 2000, 5 , 8
fO3native_transpose, 0.065576, 0.065855, 0.0652568, 0.0650932, 0.0657286, 4000, 4000, 4000, 5 , 8
fO3native_sub_mul, 0.000140521, 0.000104308, 0.00899851, 0.000137257, 0.000128843, 10, 10, 10, 6 , 8
fO3native_sub_mul, 0.000105058, 0.000147427, 0.00948607, 0.000133167, 0.000243147, 25, 25, 25, 6 , 8
fO3native_sub_mul, 0.000147262, 0.00014912, 0.00877603, 0.000151212, 0.000126094, 50, 50, 50, 6 , 8
fO3native_sub_mul, 0.000188693, 0.000187266, 0.00861069, 0.000191654, 0.000161852, 100, 100, 100, 6 , 8
fO3native_sub_mul, 0.00194292, 0.00183501, 0.00178668, 0.00183477, 0.00182889, 500, 500, 500, 6 , 8
fO3native_sub_mul, 0.00825591, 0.00864249, 0.00855853, 0.00893383, 0.00824092, 1000, 1000, 1000, 6 , 8
fO3native_sub_mul, 0.0338567, 0.0337745, 0.0334004, 0.0339912, 0.0339545, 2000, 2000, 2000, 6 , 8
fO3native_sub_mul, 0.121123, 0.121039, 0.120244, 0.125158, 0.122051, 4000, 4000, 4000, 6 , 8
