Config, run1, run2, run3, run4, run5, M, N, R, operation
fO3native_scalar, 0.0112728, 0.00458305, 0.00391021, 0.0112969, 0.00300271, 1000, 1000, 1000, 4
fO3native_scalar, 0.00649042, 0.0103719, 0.0102234, 0.00767825, 0.00748178, 2000, 2000, 2000, 4
fO3native_scalar, 0.0697499, 0.0721542, 0.0727824, 0.072066, 0.0728963, 4000, 4000, 4000, 4
fO3native_transpose, 0.000258464, 0.000236649, 0.00398926, 0.000225371, 0.000219342, 100, 100, 100, 5
fO3native_transpose, 0.00112067, 0.00113572, 0.00121766, 0.00146006, 0.00146616, 500, 500, 500, 5
fO3native_transpose, 0.00298713, 0.00415988, 0.0033578, 0.00591623, 0.00422778, 1000, 1000, 1000, 5
fO3native_transpose, 0.00741122, 0.0102926, 0.00866034, 0.00902694, 0.0112495, 2000, 2000, 2000, 5
fO3native_transpose, 0.114355, 0.0925563, 0.107009, 0.0956776, 0.0872631, 4000, 4000, 4000, 5
fO3native_sub_mul, 0.000263507, 0.00024386, 0.000253692, 0.00815122, 0.000268299, 100, 100, 100, 6
fO3native_sub_mul, 0.0152812, 0.00541759, 0.00548999, 0.0141341, 0.0144181, 500, 500, 500, 6
fO3native_sub_mul, 0.00802177, 0.00883605, 0.0195748, 0.0077443, 0.0278116, 1000, 1000, 1000, 6
fO3native_sub_mul, 0.0412248, 0.0647696, 0.0438417, 0.0458391, 0.046841, 2000, 2000, 2000, 6
fO3native_sub_mul, 0.169407, 0.175006, 0.170619, 0.1671, 0.166983, 4000, 4000, 4000, 6
